282.82 0.463376
285.85 0.527944
288.83 0.597206
291.4 0.662827
293.84 0.730182
297.25 0.8322
301.89 0.991854
308.43 1.2539
314.27 1.53188
319.24 1.80972
323.95 2.09917
328.08 2.38581
328.09 2.40114
328.46 2.41261
331.43 2.63472
333.91 2.90017
337.94 3.18841
