0.1	0.999147	0.999147	1	1	1	1
0.2	0.900572	0.999147	0.994996	0.999147	1	1
0.3	0.547862	0.999147	0.999147	0.999147	0.994996	1
0.4	0.342339	0.900572	0.999982	0.999147	0.997065	1
0.5	0.229849	0.708073	0.994996	0.999147	0.999147	0.999147
0.6	0.163794	0.547862	0.900572	0.999147	0.999843	0.994996
0.7	0.122219	0.429127	0.770683	0.979908	1	1
0.8	0.0945184	0.342339	0.649767	0.900572	0.999931	0.997065
0.9	0.0751962	0.278167	0.547862	0.80316	0.967273	0.999768
1	0.0612087	0.229849	0.464631	0.708073	0.900572	0.999147
1.1	0.0507697	0.192768	0.397159	0.622435	0.822847	0.999358
1.2	0.0427785	0.163794	0.342339	0.547862	0.745195	0.999843
1.3	0.0365286	0.140777	0.297513	0.483835	0.67252	0.998955
1.4	0.0315502	0.122219	0.260565	0.429127	0.606634	1
1.5	0.0275215	0.107056	0.229849	0.382381	0.547862	0.999147
1.6	0.024216	0.0945184	0.204097	0.342339	0.495852	0.999931
1.7	0.0214708	0.0840394	0.182332	0.307907	0.44998	0.989992
1.8	0.0191664	0.0751962	0.163794	0.278167	0.409547	0.967273
1.9	0.0172133	0.0676681	0.14789	0.252357	0.373874	0.936369
2	0.0155438	0.0612087	0.134156	0.229849	0.342339	0.900572
2.1	0.0141055	0.0556262	0.122219	0.210128	0.314391	0.862197
2.2	0.0128577	0.0507697	0.111786	0.192768	0.289552	0.822847
2.3	0.0117683	0.0465192	0.102617	0.177421	0.267409	0.783606
2.4	0.0108115	0.0427785	0.0945184	0.163794	0.247609	0.745195
2.5	0.00996671	0.0394695	0.0873322	0.151647	0.229849	0.708073
2.6	0.0092171	0.0365286	0.0809275	0.140777	0.21387	0.67252
2.7	0.00854892	0.0339033	0.0751962	0.131016	0.199453	0.638685
2.8	0.00795078	0.0315502	0.0700479	0.122219	0.186405	0.606634
2.9	0.00741324	0.0294331	0.0654067	0.114267	0.174566	0.576371
3	0.00692838	0.0275215	0.0612087	0.107056	0.163794	0.547862
3.1	0.00648955	0.0257898	0.0573996	0.100499	0.153968	0.521047
3.2	0.00609111	0.024216	0.0539331	0.0945184	0.144983	0.495852
3.3	0.00572824	0.0227817	0.0507697	0.0890508	0.136748	0.472192
3.4	0.00539684	0.0214708	0.047875	0.0840394	0.129183	0.44998
3.5	0.00509337	0.0202697	0.0452198	0.0794354	0.122219	0.429127
3.6	0.00481478	0.0191664	0.0427785	0.0751962	0.115795	0.409547
3.7	0.00455843	0.0181506	0.0405287	0.0712847	0.109858	0.391156
3.8	0.00432201	0.0172133	0.0384511	0.0676681	0.104359	0.373874
3.9	0.00410351	0.0163467	0.0365286	0.0643179	0.0992586	0.357625
4	0.00390116	0.0155438	0.0347462	0.0612087	0.0945184	0.342339
4.1	0.00371342	0.0147985	0.0330906	0.0583181	0.0901061	0.327948
4.2	0.0035389	0.0141055	0.0315502	0.0556262	0.0859925	0.314391
4.3	0.0033764	0.01346	0.0301146	0.0531153	0.0821514	0.30161
4.4	0.00322483	0.0128577	0.0287744	0.0507697	0.0785596	0.289552
4.5	0.00308325	0.012295	0.0275215	0.0485752	0.0751962	0.278167
4.6	0.00295078	0.0117683	0.0263485	0.0465192	0.0720424	0.267409
4.7	0.00282667	0.0112747	0.0252486	0.0445904	0.0690813	0.257236
4.8	0.00271022	0.0108115	0.024216	0.0427785	0.0662976	0.247609
4.9	0.00260082	0.0103762	0.0232454	0.0410743	0.0636776	0.238491
5	0.00249792	0.00996671	0.0223318	0.0394695	0.0612087	0.229849
5.1	0.002401	0.00958093	0.0214708	0.0379566	0.0588797	0.221652
5.2	0.00230961	0.0092171	0.0206587	0.0365286	0.0566803	0.21387
5.3	0.00222334	0.00887359	0.0198916	0.0351794	0.054601	0.206479
5.4	0.00214181	0.00854892	0.0191664	0.0339033	0.0526334	0.199453
5.5	0.00206469	0.00824172	0.0184801	0.0326952	0.0507697	0.192768
5.6	0.00199166	0.00795078	0.0178299	0.0315502	0.0490026	0.186405
5.7	0.00192243	0.00767496	0.0172133	0.0304642	0.0473257	0.180344
5.8	0.00185675	0.00741324	0.0166282	0.0294331	0.045733	0.174566
5.9	0.00179438	0.00716467	0.0160723	0.0284533	0.0442189	0.169054
6	0.00173511	0.00692838	0.0155438	0.0275215	0.0427785	0.163794
6.1	0.00167871	0.00670359	0.0150409	0.0266346	0.0414069	0.15877
6.2	0.00162503	0.00648955	0.014562	0.0257898	0.0401	0.153968
6.3	0.00157388	0.0062856	0.0141055	0.0249844	0.0388537	0.149376
6.4	0.0015251	0.00609111	0.0136702	0.024216	0.0376644	0.144983
6.5	0.00147856	0.0059055	0.0132546	0.0234825	0.0365286	0.140777
6.6	0.00143412	0.00572824	0.0128577	0.0227817	0.0354432	0.136748
6.7	0.00139165	0.00555884	0.0124784	0.0221118	0.0344053	0.132886
6.8	0.00135103	0.00539684	0.0121155	0.0214708	0.0334122	0.129183
6.9	0.00131218	0.00524181	0.0117683	0.0208573	0.0324613	0.12563
7	0.00127497	0.00509337	0.0114357	0.0202697	0.0315502	0.122219
7.1	0.00123932	0.00495114	0.0111171	0.0197065	0.0306769	0.118943
7.2	0.00120515	0.00481478	0.0108115	0.0191664	0.0298392	0.115795
7.3	0.00117237	0.00468398	0.0105184	0.0186482	0.0290352	0.112769
7.4	0.00114091	0.00455843	0.010237	0.0181506	0.0282632	0.109858
7.5	0.0011107	0.00443786	0.00996671	0.0176727	0.0275215	0.107056
7.6	0.00108167	0.00432201	0.009707	0.0172133	0.0268085	0.104359
7.7	0.00105377	0.00421064	0.0094573	0.0167716	0.0261228	0.101762
7.8	0.00102693	0.00410351	0.0092171	0.0163467	0.025463	0.0992586
7.9	0.00100111	0.00400042	0.00898593	0.0159377	0.0248278	0.0968456
8	0.000976245	0.00390116	0.00876334	0.0155438	0.024216	0.0945184
8.1	0.000952296	0.00380556	0.00854892	0.0151643	0.0236265	0.0922732
8.2	0.000929218	0.00371342	0.00834226	0.0147985	0.0230582	0.0901061
8.3	0.000906969	0.00362458	0.00814299	0.0144458	0.0225101	0.0880137
8.4	0.000885509	0.0035389	0.00795078	0.0141055	0.0219813	0.0859925
8.5	0.000864802	0.00345622	0.00776528	0.0137771	0.0214708	0.0840394
8.6	0.000844812	0.0033764	0.0075862	0.01346	0.0209779	0.0821514
8.7	0.000825508	0.00329931	0.00741324	0.0131537	0.0205018	0.0803257
8.8	0.000806858	0.00322483	0.00724612	0.0128577	0.0200416	0.0785596
8.9	0.000788833	0.00315285	0.00708458	0.0125716	0.0195967	0.0768506
9	0.000771405	0.00308325	0.00692838	0.012295	0.0191664	0.0751962
9.1	0.000754548	0.00301592	0.00677729	0.0120273	0.0187501	0.0735942
9.2	0.000738238	0.00295078	0.00663108	0.0117683	0.0183472	0.0720424
9.3	0.000722451	0.00288772	0.00648955	0.0115175	0.0179571	0.0705387
9.4	0.000707165	0.00282667	0.0063525	0.0112747	0.0175794	0.0690813
9.5	0.000692359	0.00276753	0.00621975	0.0110395	0.0172133	0.0676681
9.6	0.000678013	0.00271022	0.00609111	0.0108115	0.0168586	0.0662976
9.7	0.000664109	0.00265468	0.00596641	0.0105905	0.0165147	0.0649679
9.8	0.000650627	0.00260082	0.00584551	0.0103762	0.0161812	0.0636776
9.9	0.000637552	0.00254859	0.00572824	0.0101684	0.0158577	0.062425
10	0.000624868	0.00249792	0.00561446	0.00996671	0.0155438	0.0612087
10.1	0.000612558	0.00244874	0.00550404	0.00977097	0.0152391	0.0600274
10.2	0.000600608	0.002401	0.00539684	0.00958093	0.0149432	0.0588797
10.3	0.000589005	0.00235464	0.00529274	0.00939638	0.0146559	0.0577644
10.4	0.000577734	0.00230961	0.00519162	0.0092171	0.0143768	0.0566803
10.5	0.000566784	0.00226586	0.00509337	0.0090429	0.0141055	0.0556262
10.6	0.000556143	0.00222334	0.00499788	0.00887359	0.0138419	0.054601
10.7	0.000545798	0.00218201	0.00490505	0.00870899	0.0135855	0.0536038
10.8	0.000535739	0.00214181	0.00481478	0.00854892	0.0133362	0.0526334
10.9	0.000525956	0.00210272	0.00472698	0.00839321	0.0130937	0.051689
11	0.000516438	0.00206469	0.00464156	0.00824172	0.0128577	0.0507697
11.1	0.000507177	0.00202768	0.00455843	0.00809429	0.0126281	0.0498745
11.2	0.000498162	0.00199166	0.00447752	0.00795078	0.0124045	0.0490026
11.3	0.000489386	0.00195659	0.00439873	0.00781104	0.0121868	0.0481533
11.4	0.000480839	0.00192243	0.00432201	0.00767496	0.0119748	0.0473257
11.5	0.000472514	0.00188917	0.00424728	0.0075424	0.0117683	0.0465192
11.6	0.000464404	0.00185675	0.00417447	0.00741324	0.011567	0.045733
11.7	0.0004565	0.00182517	0.00410351	0.00728736	0.0113709	0.0449665
11.8	0.000448797	0.00179438	0.00403435	0.00716467	0.0111797	0.0442189
11.9	0.000441287	0.00176437	0.00396692	0.00704504	0.0109933	0.0434898
12	0.000433964	0.00173511	0.00390116	0.00692838	0.0108115	0.0427785
12.1	0.000426822	0.00170656	0.00383703	0.0068146	0.0106342	0.0420844
12.2	0.000419855	0.00167871	0.00377447	0.00670359	0.0104612	0.0414069
12.3	0.000413056	0.00165154	0.00371342	0.00659527	0.0102923	0.0407456
12.4	0.000406422	0.00162503	0.00365384	0.00648955	0.0101276	0.0401
12.5	0.000399946	0.00159915	0.00359568	0.00638636	0.00996671	0.0394695
12.6	0.000393624	0.00157388	0.0035389	0.0062856	0.00980965	0.0388537
12.7	0.00038745	0.0015492	0.00348345	0.00618721	0.00965628	0.0382521
12.8	0.000381421	0.0015251	0.0034293	0.00609111	0.00950646	0.0376644
12.9	0.000375531	0.00150156	0.0033764	0.00599723	0.00936011	0.03709
13	0.000369777	0.00147856	0.00332471	0.0059055	0.0092171	0.0365286
13.1	0.000364154	0.00145608	0.0032742	0.00581586	0.00907735	0.0359798
13.2	0.000358658	0.00143412	0.00322483	0.00572824	0.00894074	0.0354432
13.3	0.000353285	0.00141264	0.00317657	0.00564259	0.0088072	0.0349185
13.4	0.000348033	0.00139165	0.00312939	0.00555884	0.00867662	0.0344053
13.5	0.000342896	0.00137112	0.00308325	0.00547694	0.00854892	0.0339033
13.6	0.000337873	0.00135103	0.00303812	0.00539684	0.00842401	0.0334122
13.7	0.000332959	0.00133139	0.00299397	0.00531848	0.00830182	0.0329316
13.8	0.000328152	0.00131218	0.00295078	0.00524181	0.00818227	0.0324613
13.9	0.000323448	0.00129337	0.00290852	0.00516679	0.00806528	0.0320009
14	0.000318844	0.00127497	0.00286715	0.00509337	0.00795078	0.0315502
14.1	0.000314338	0.00125696	0.00282667	0.0050215	0.0078387	0.031109
14.2	0.000309927	0.00123932	0.00278703	0.00495114	0.00772896	0.0306769
14.3	0.000305608	0.00122206	0.00274822	0.00488225	0.00762152	0.0302537
14.4	0.000301378	0.00120515	0.00271022	0.00481478	0.0075163	0.0298392
14.5	0.000297236	0.00118859	0.002673	0.00474871	0.00741324	0.0294331
14.6	0.000293179	0.00117237	0.00263654	0.00468398	0.00731228	0.0290352
14.7	0.000289204	0.00115648	0.00260082	0.00462057	0.00721337	0.0286454
14.8	0.000285309	0.00114091	0.00256583	0.00455843	0.00711645	0.0282632
14.9	0.000281493	0.00112565	0.00253153	0.00449754	0.00702147	0.0278887
15	0.000277753	0.0011107	0.00249792	0.00443786	0.00692838	0.0275215
15.1	0.000274086	0.00109604	0.00246497	0.00437936	0.00683713	0.0271615
15.2	0.000270492	0.00108167	0.00243267	0.00432201	0.00674766	0.0268085
15.3	0.000266968	0.00106759	0.002401	0.00426578	0.00665994	0.0264624
15.4	0.000263513	0.00105377	0.00236994	0.00421064	0.00657392	0.0261228
15.5	0.000260124	0.00104022	0.00233948	0.00415656	0.00648955	0.0257898
