
#Surface 0 of 2 surfaces

# Contour 0, label:      0.2
 5.34071  1.39699  0.2 
 5.34228  1.4  0.2 
 5.35327  1.42364  0.2 
 5.36584  1.44955  0.2 
 5.37841  1.47437  0.2 
 5.39097  1.49815  0.2 
 5.39197  1.5  0.2 
 5.40354  1.52374  0.2 
 5.41611  1.54852  0.2 
 5.42867  1.57231  0.2 
 5.44124  1.59515  0.2 
 5.44398  1.6  0.2 
 5.4538  1.61925  0.2 
 5.46637  1.643  0.2 
 5.47894  1.66584  0.2 
 5.4915  1.68781  0.2 
 5.49871  1.7  0.2 
 5.50407  1.71001  0.2 
 5.51664  1.73277  0.2 
 5.5292  1.7547  0.2 
 5.54177  1.77582  0.2 
 5.55434  1.79617  0.2 
 5.55677  1.8  0.2 
 5.5669  1.81756  0.2 
 5.57947  1.83859  0.2 
 5.59203  1.85887  0.2 
 5.6046  1.87842  0.2 
 5.61717  1.89728  0.2 
 5.61903  1.9  0.2 
 5.62973  1.91713  0.2 
 5.6423  1.93655  0.2 
 5.65487  1.95529  0.2 
 5.66743  1.97337  0.2 
 5.68  1.99082  0.2 
 5.68683  2  0.2 
 5.69257  2.00843  0.2 
 5.70513  2.02633  0.2 
 5.7177  2.04359  0.2 
 5.73027  2.06024  0.2 
 5.74283  2.0763  0.2 
 5.7554  2.09179  0.2 
 5.76227  2.1  0.2 
 5.76796  2.10739  0.2 
 5.78053  2.12318  0.2 
 5.7931  2.13842  0.2 
 5.80566  2.15309  0.2 
 5.81823  2.16724  0.2 
 5.8308  2.18085  0.2 
 5.84336  2.19396  0.2 
 5.84936  2.2  0.2 
 5.85593  2.20718  0.2 
 5.8685  2.22043  0.2 
 5.88106  2.23317  0.2 
 5.89363  2.24541  0.2 
 5.90619  2.25716  0.2 
 5.91876  2.26843  0.2 
 5.93133  2.27923  0.2 
 5.94389  2.28958  0.2 
 5.95646  2.29947  0.2 
 5.95716  2.3  0.2 
 5.96903  2.30973  0.2 
 5.98159  2.31955  0.2 
 5.99416  2.32893  0.2 
 6.00673  2.33784  0.2 
 6.01929  2.34632  0.2 
 6.03186  2.35436  0.2 
 6.04442  2.36197  0.2 
 6.05699  2.36916  0.2 
 6.06956  2.37593  0.2 
 6.08212  2.3823  0.2 
 6.09469  2.38826  0.2 
 6.10726  2.39382  0.2 
 6.11982  2.39898  0.2 
 6.12249  2.4  0.2 
 6.13239  2.40407  0.2 
 6.14496  2.40883  0.2 
 6.15752  2.41317  0.2 
 6.17009  2.41711  0.2 
 6.18265  2.42062  0.2 
 6.19522  2.42374  0.2 
 6.20779  2.42645  0.2 
 6.22035  2.42876  0.2 
 6.23292  2.43068  0.2 
 6.24549  2.43219  0.2 
 6.25805  2.4333  0.2 
 6.27062  2.43403  0.2 

 4.27257  1.0279  0.2 
 4.28506  1  0.2 
 4.28513  0.999872  0.2 
 4.2977  0.977629  0.2 
 4.31027  0.955199  0.2 
 4.32283  0.932416  0.2 
 4.3354  0.909638  0.2 
 4.34064  0.9  0.2 
 4.34796  0.889628  0.2 
 4.36053  0.871881  0.2 
 4.3731  0.853856  0.2 
 4.38566  0.835767  0.2 
 4.39823  0.817376  0.2 
 4.4101  0.8  0.2 
 4.4108  0.799236  0.2 
 4.42336  0.78547  0.2 
 4.43593  0.771716  0.2 
 4.4485  0.757741  0.2 
 4.46106  0.743731  0.2 
 4.47363  0.729472  0.2 
 4.48619  0.715209  0.2 
 4.49876  0.700583  0.2 
 4.49927  0.7  0.2 
 4.51133  0.690336  0.2 
 4.52389  0.68003  0.2 
 4.53646  0.669754  0.2 
 4.54903  0.659343  0.2 
 4.56159  0.648776  0.2 
 4.57416  0.638242  0.2 
 4.58673  0.627501  0.2 
 4.59929  0.61664  0.2 
 4.61186  0.605766  0.2 
 4.61839  0.6  0.2 
 4.62442  0.596542  0.2 
 4.63699  0.589394  0.2 
 4.64956  0.582171  0.2 
 4.66212  0.574833  0.2 
 4.67469  0.567575  0.2 
 4.68726  0.560136  0.2 
 4.69982  0.552661  0.2 
 4.71239  0.545188  0.2 
 4.72496  0.537521  0.2 
 4.73752  0.53752  0.2 
 4.75009  0.5455  0.2 
 4.76265  0.553273  0.2 
 4.77522  0.561071  0.2 
 4.78779  0.568798  0.2 
 4.80035  0.576412  0.2 
 4.81292  0.584016  0.2 
 4.82549  0.591502  0.2 
 4.83805  0.599012  0.2 
 4.83971  0.6  0.2 
 4.85062  0.609955  0.2 
 4.86319  0.621186  0.2 
 4.87575  0.632502  0.2 
 4.88832  0.643585  0.2 
 4.90088  0.654537  0.2 
 4.91345  0.665501  0.2 
 4.92602  0.676197  0.2 
 4.93858  0.686998  0.2 
 4.95115  0.697573  0.2 
 4.95402  0.7  0.2 
 4.96372  0.71169  0.2 
 4.97628  0.726623  0.2 
 4.98885  0.741441  0.2 
 5.00142  0.756089  0.2 
 5.01398  0.770635  0.2 
 5.02655  0.785  0.2 
 5.03911  0.799351  0.2 
 5.03968  0.8  0.2 
 5.05168  0.818283  0.2 
 5.06425  0.837428  0.2 
 5.07681  0.85622  0.2 
 5.08938  0.875005  0.2 
 5.10195  0.893441  0.2 
 5.10638  0.9  0.2 
 5.11451  0.915567  0.2 
 5.12708  0.939292  0.2 
 5.13965  0.962841  0.2 
 5.15221  0.986218  0.2 
 5.15969  1  0.2 
 5.16478  1.01177  0.2 
 5.17734  1.04078  0.2 
 5.18991  1.06909  0.2 
 5.20248  1.09638  0.2 
 5.20419  1.1  0.2 
 5.21504  1.12624  0.2 
 5.22761  1.15512  0.2 
 5.24018  1.18249  0.2 
 5.24858  1.2  0.2 
 5.25274  1.20984  0.2 
 5.26531  1.23852  0.2 
 5.27788  1.2658  0.2 
 5.29044  1.29178  0.2 
 5.29456  1.3  0.2 
 5.30301  1.31904  0.2 
 5.31557  1.34622  0.2 
 5.32814  1.37218  0.2 
 5.34071  1.39699  0.2 

 3.21699  2.42801  0.2 
 3.22956  2.42557  0.2 
 3.24212  2.42272  0.2 
 3.25469  2.41946  0.2 
 3.26726  2.41581  0.2 
 3.27982  2.41174  0.2 
 3.29239  2.40727  0.2 
 3.30496  2.40236  0.2 
 3.31057  2.4  0.2 
 3.31752  2.39729  0.2 
 3.33009  2.392  0.2 
 3.34265  2.38632  0.2 
 3.35522  2.38024  0.2 
 3.36779  2.37375  0.2 
 3.38035  2.36686  0.2 
 3.39292  2.35955  0.2 
 3.40549  2.35181  0.2 
 3.41805  2.34365  0.2 
 3.43062  2.33506  0.2 
 3.44319  2.32602  0.2 
 3.45575  2.31653  0.2 
 3.46832  2.30658  0.2 
 3.47628  2.3  0.2 
 3.48088  2.29649  0.2 
 3.49345  2.28649  0.2 
 3.50602  2.27604  0.2 
 3.51858  2.26513  0.2 
 3.53115  2.25376  0.2 
 3.54372  2.24192  0.2 
 3.55628  2.22958  0.2 
 3.56885  2.21676  0.2 
 3.58142  2.20341  0.2 
 3.58452  2.2  0.2 
 3.59398  2.19043  0.2 
 3.60655  2.17725  0.2 
 3.61911  2.16356  0.2 
 3.63168  2.14935  0.2 
 3.64425  2.1346  0.2 
 3.65681  2.11932  0.2 
 3.66938  2.10345  0.2 
 3.67204  2.1  0.2 
 3.68195  2.08817  0.2 
 3.69451  2.07263  0.2 
 3.70708  2.05654  0.2 
 3.71965  2.03986  0.2 
 3.73221  2.02257  0.2 
 3.74478  2.00467  0.2 
 3.74796  2  0.2 
 3.75734  1.9874  0.2 
 3.76991  1.96997  0.2 
 3.78248  1.9519  0.2 
 3.79504  1.93319  0.2 
 3.80761  1.9138  0.2 
 3.81627  1.9  0.2 
 3.82018  1.89432  0.2 
 3.83274  1.87553  0.2 
 3.84531  1.85604  0.2 
 3.85788  1.83586  0.2 
 3.87044  1.81493  0.2 
 3.87912  1.8  0.2 
 3.88301  1.79392  0.2 
 3.89557  1.77371  0.2 
 3.90814  1.75275  0.2 
 3.92071  1.731  0.2 
 3.93327  1.70843  0.2 
 3.93783  1.7  0.2 
 3.94584  1.6866  0.2 
 3.95841  1.66488  0.2 
 3.97097  1.64232  0.2 
 3.98354  1.61887  0.2 
 3.9933  1.6  0.2 
 3.99611  1.59511  0.2 
 4.00867  1.57263  0.2 
 4.02124  1.54923  0.2 
 4.0338  1.52488  0.2 
 4.04613  1.5  0.2 
 4.04637  1.49957  0.2 
 4.05894  1.47631  0.2 
 4.0715  1.45205  0.2 
 4.08407  1.42675  0.2 
 4.09664  1.40033  0.2 
 4.09679  1.4  0.2 
 4.1092  1.37619  0.2 
 4.12177  1.35102  0.2 
 4.13434  1.32468  0.2 
 4.14561  1.3  0.2 
 4.1469  1.2975  0.2 
 4.15947  1.27252  0.2 
 4.17204  1.24632  0.2 
 4.1846  1.21884  0.2 
 4.19286  1.2  0.2 
 4.19717  1.19141  0.2 
 4.20973  1.16542  0.2 
 4.2223  1.13807  0.2 
 4.23487  1.10927  0.2 
 4.23876  1.1  0.2 
 4.24743  1.08217  0.2 
 4.26  1.0554  0.2 
 4.27257  1.0279  0.2 

 2.13628  1.2658  0.2 
 2.14885  1.29178  0.2 
 2.15297  1.3  0.2 
 2.16142  1.31904  0.2 
 2.17398  1.34622  0.2 
 2.18655  1.37218  0.2 
 2.19911  1.39699  0.2 
 2.20068  1.4  0.2 
 2.21168  1.42364  0.2 
 2.22425  1.44955  0.2 
 2.23681  1.47437  0.2 
 2.24938  1.49815  0.2 
 2.25038  1.5  0.2 
 2.26195  1.52374  0.2 
 2.27451  1.54852  0.2 
 2.28708  1.57231  0.2 
 2.29965  1.59515  0.2 
 2.30239  1.6  0.2 
 2.31221  1.61925  0.2 
 2.32478  1.643  0.2 
 2.33734  1.66584  0.2 
 2.34991  1.68781  0.2 
 2.35712  1.7  0.2 
 2.36248  1.71001  0.2 
 2.37504  1.73277  0.2 
