
4.16785	1.1	0.506951
4.18879	1.1	0.48931
4.20973	1.1	0.471453
4.23068	1.1	0.45339
4.25162	1.1	0.435128
4.27257	1.1	0.416676
4.29351	1.1	0.39804
4.31445	1.1	0.37923
4.3354	1.1	0.360254
4.35634	1.1	0.341119
4.37729	1.1	0.321835
4.39823	1.1	0.30241
4.41917	1.1	0.282852
4.44012	1.1	0.26317
4.46106	1.1	0.243373
4.48201	1.1	0.223469
4.50295	1.1	0.203466
4.52389	1.1	0.183375
4.54484	1.1	0.163203
4.56578	1.1	0.14296
4.58673	1.1	0.122653
4.60767	1.1	0.102294
4.62861	1.1	0.0818887
4.64956	1.1	0.061448
4.6705	1.1	0.0409803
4.69145	1.1	0.0204947
4.71239	1.1	9.74084e-15
4.73333	1.1	0.0204947
4.75428	1.1	0.0409803
4.77522	1.1	0.061448
4.79616	1.1	0.0818887
4.81711	1.1	0.102294
4.83805	1.1	0.122653
4.859	1.1	0.14296
4.87994	1.1	0.163203
4.90088	1.1	0.183375
4.92183	1.1	0.203466
4.94277	1.1	0.223469
4.96372	1.1	0.243373
4.98466	1.1	0.26317
5.0056	1.1	0.282852
5.02655	1.1	0.30241
5.04749	1.1	0.321835
5.06844	1.1	0.341119
5.08938	1.1	0.360254
5.11032	1.1	0.37923
5.13127	1.1	0.39804
5.15221	1.1	0.416676
5.17316	1.1	0.435128
5.1941	1.1	0.45339
5.21504	1.1	0.471453
5.23599	1.1	0.48931
5.25693	1.1	0.506951
5.27788	1.1	0.52437
5.29882	1.1	0.541559
5.31976	1.1	0.558511
5.34071	1.1	0.575218
5.36165	1.1	0.591672
5.3826	1.1	0.607867
5.40354	1.1	0.623795
5.42448	1.1	0.63945
5.44543	1.1	0.654824
5.46637	1.1	0.669911
5.48732	1.1	0.684704
5.50826	1.1	0.699197
5.5292	1.1	0.713383
5.55015	1.1	0.727256
5.57109	1.1	0.74081
5.59203	1.1	0.754039
5.61298	1.1	0.766937
5.63392	1.1	0.779499
5.65487	1.1	0.791719
5.67581	1.1	0.803592
5.69675	1.1	0.815113
5.7177	1.1	0.826275
5.73864	1.1	0.837076
5.75959	1.1	0.847509
5.78053	1.1	0.85757
5.80147	1.1	0.867256
5.82242	1.1	0.876561
5.84336	1.1	0.885481
5.86431	1.1	0.894013
5.88525	1.1	0.902153
5.90619	1.1	0.909897
5.92714	1.1	0.917242
5.94808	1.1	0.924185
5.96903	1.1	0.930722
5.98997	1.1	0.936851
6.01091	1.1	0.942569
6.03186	1.1	0.947874
6.0528	1.1	0.952763
6.07375	1.1	0.957234
6.09469	1.1	0.961285
6.11563	1.1	0.964914
6.13658	1.1	0.968121
6.15752	1.1	0.970902
6.17847	1.1	0.973258
6.19941	1.1	0.975187
6.22035	1.1	0.976688
6.2413	1.1	0.977761
6.26224	1.1	0.978404
6.28319	1.1	0.978619

0	1.3	0.914328
0.020944	1.3	0.914128
0.0418879	1.3	0.913526
0.0628319	1.3	0.912524
0.0837758	1.3	0.911122
0.10472	1.3	0.90932
0.125664	1.3	0.907119
0.146608	1.3	0.90452
0.167552	1.3	0.901524
0.188496	1.3	0.898133
0.20944	1.3	0.894348
0.230383	1.3	0.890171
0.251327	1.3	0.885603
0.272271	1.3	0.880647
0.293215	1.3	0.875304
0.314159	1.3	0.869578
0.335103	1.3	0.86347
0.356047	1.3	0.856983
0.376991	1.3	0.850121
0.397935	1.3	0.842886
0.418879	1.3	0.83528
0.439823	1.3	0.827309
0.460767	1.3	0.818975
0.481711	1.3	0.810281
0.502655	1.3	0.801232
0.523599	1.3	0.791832
0.544543	1.3	0.782084
0.565487	1.3	0.771993
0.586431	1.3	0.761563
0.607375	1.3	0.7508
0.628319	1.3	0.739707
0.649262	1.3	0.72829
0.670206	1.3	0.716553
0.69115	1.3	0.704502
0.712094	1.3	0.692142
0.733038	1.3	0.679478
0.753982	1.3	0.666517
0.774926	1.3	0.653263
0.79587	1.3	0.639722
0.816814	1.3	0.625901
0.837758	1.3	0.611805
0.858702	1.3	0.597441
0.879646	1.3	0.582815
0.90059	1.3	0.567933
0.921534	1.3	0.552802
0.942478	1.3	0.537429
0.963422	1.3	0.52182
0.984366	1.3	0.505982
1.00531	1.3	0.489922
1.02625	1.3	0.473647
1.0472	1.3	0.457164
1.06814	1.3	0.440481
1.08909	1.3	0.423605
1.11003	1.3	0.406543
1.13097	1.3	0.389302
1.15192	1.3	0.371891
1.17286	1.3	0.354316
1.19381	1.3	0.336587
1.21475	1.3	0.318709
1.23569	1.3	0.300692
1.25664	1.3	0.282543
1.27758	1.3	0.26427
1.29852	1.3	0.245881
1.31947	1.3	0.227384
1.34041	1.3	0.208788
1.36136	1.3	0.1901
1.3823	1.3	0.171328
1.40324	1.3	0.152481
1.42419	1.3	0.133568
1.44513	1.3	0.114596
1.46608	1.3	0.0955733
1.48702	1.3	0.076509
1.50796	1.3	0.0574111
1.52891	1.3	0.0382881
1.54985	1.3	0.0191482
1.5708	1.3	9.59122e-16
1.59174	1.3	0.0191482
1.61268	1.3	0.0382881
1.63363	1.3	0.0574111
1.65457	1.3	0.076509
1.67552	1.3	0.0955733
1.69646	1.3	0.114596
1.7174	1.3	0.133568
1.73835	1.3	0.152481
1.75929	1.3	0.171328
1.78024	1.3	0.1901
1.80118	1.3	0.208788
1.82212	1.3	0.227384
1.84307	1.3	0.245881
1.86401	1.3	0.26427
1.88496	1.3	0.282543
1.9059	1.3	0.300692
1.92684	1.3	0.318709
1.94779	1.3	0.336587
1.96873	1.3	0.354316
1.98968	1.3	0.371891
2.01062	1.3	0.389302
2.03156	1.3	0.406543
2.05251	1.3	0.423605
2.07345	1.3	0.440481
2.0944	1.3	0.457164
2.11534	1.3	0.473647
2.13628	1.3	0.489922
2.15723	1.3	0.505982
2.17817	1.3	0.52182
2.19911	1.3	0.537429
2.22006	1.3	0.552802
2.241	1.3	0.567933
2.26195	1.3	0.582815
2.28289	1.3	0.597441
2.30383	1.3	0.611805
2.32478	1.3	0.625901
2.34572	1.3	0.639722
2.36667	1.3	0.653263
2.38761	1.3	0.666517
2.40855	1.3	0.679478
2.4295	1.3	0.692142
2.45044	1.3	0.704502
2.47139	1.3	0.716553
2.49233	1.3	0.72829
2.51327	1.3	0.739707
2.53422	1.3	0.7508
2.55516	1.3	0.761563
2.57611	1.3	0.771993
2.59705	1.3	0.782084
2.61799	1.3	0.791832
2.63894	1.3	0.801232
2.65988	1.3	0.810281
2.68083	1.3	0.818975
2.70177	1.3	0.827309
2.72271	1.3	0.83528
2.74366	1.3	0.842886
2.7646	1.3	0.850121
2.78555	1.3	0.856983
2.80649	1.3	0.86347
2.82743	1.3	0.869578
2.84838	1.3	0.875304
2.86932	1.3	0.880647
2.89027	1.3	0.885603
2.91121	1.3	0.890171
2.93215	1.3	0.894348
2.9531	1.3	0.898133
2.97404	1.3	0.901524
2.99498	1.3	0.90452
3.01593	1.3	0.907119
3.03687	1.3	0.90932
3.05782	1.3	0.911122
3.07876	1.3	0.912524
3.0997	1.3	0.913526
3.12065	1.3	0.914128
3.14159	1.3	0.914328
3.16254	1.3	0.914128
3.18348	1.3	0.913526
3.20442	1.3	0.912524
3.22537	1.3	0.911122
3.24631	1.3	0.90932
3.26726	1.3	0.907119
3.2882	1.3	0.90452
3.30914	1.3	0.901524
3.33009	1.3	0.898133
3.35103	1.3	0.894348
3.37198	1.3	0.890171
3.39292	1.3	0.885603
3.41386	1.3	0.880647
3.43481	1.3	0.875304
3.45575	1.3	0.869578
3.4767	1.3	0.86347
3.49764	1.3	0.856983
3.51858	1.3	0.850121
3.53953	1.3	0.842886
3.56047	1.3	0.83528
3.58142	1.3	0.827309
3.60236	1.3	0.818975
3.6233	1.3	0.810281
3.64425	1.3	0.801232
3.66519	1.3	0.791832
3.68614	1.3	0.782084
3.70708	1.3	0.771993
3.72802	1.3	0.761563
3.74897	1.3	0.7508
3.76991	1.3	0.739707
3.79086	1.3	0.72829
3.8118	1.3	0.716553
3.83274	1.3	0.704502
3.85369	1.3	0.692142
3.87463	1.3	0.679478
3.89557	1.3	0.666517
3.91652	1.3	0.653263
3.93746	1.3	0.639722
3.95841	1.3	0.625901
3.97935	1.3	0.611805
4.00029	1.3	0.597441
4.02124	1.3	0.582815
4.04218	1.3	0.567933
4.06313	1.3	0.552802
4.08407	1.3	0.537429
4.10501	1.3	0.52182
4.12596	1.3	0.505982
4.1469	1.3	0.489922
4.16785	1.3	0.473647
4.18879	1.3	0.457164
4.20973	1.3	0.440481
4.23068	1.3	0.423605
4.25162	1.3	0.406543
4.27257	1.3	0.389302
4.29351	1.3	0.371891
4.31445	1.3	0.354316
4.3354	1.3	0.336587
4.35634	1.3	0.318709
4.37729	1.3	0.300692
4.39823	1.3	0.282543
4.41917	1.3	0.26427
4.44012	1.3	0.245881
4.46106	1.3	0.227384
4.48201	1.3	0.208788
4.50295	1.3	0.1901
4.52389	1.3	0.171328
4.54484	1.3	0.152481
4.56578	1.3	0.133568
4.58673	1.3	0.114596
4.60767	1.3	0.0955733
4.62861	1.3	0.076509
4.64956	1.3	0.0574111
4.6705	1.3	0.0382881
4.69145	1.3	0.0191482
4.71239	1.3	9.10091e-15
4.73333	1.3	0.0191482
4.75428	1.3	0.0382881
4.77522	1.3	0.0574111
4.79616	1.3	0.076509
4.81711	1.3	0.0955733
4.83805	1.3	0.114596
4.859	1.3	0.133568
4.87994	1.3	0.152481
4.90088	1.3	0.171328
4.92183	1.3	0.1901
4.94277	1.3	0.208788
4.96372	1.3	0.227384
4.98466	1.3	0.245881
5.0056	1.3	0.26427
5.02655	1.3	0.282543
5.04749	1.3	0.300692
5.06844	1.3	0.318709
5.08938	1.3	0.336587
5.11032	1.3	0.354316
5.13127	1.3	0.371891
5.15221	1.3	0.389302
5.17316	1.3	0.406543
5.1941	1.3	0.423605
5.21504	1.3	0.440481
5.23599	1.3	0.457164
5.25693	1.3	0.473647
5.27788	1.3	0.489922
5.29882	1.3	0.505982
5.31976	1.3	0.52182
5.34071	1.3	0.537429
5.36165	1.3	0.552802
5.3826	1.3	0.567933
5.40354	1.3	0.582815
5.42448	1.3	0.597441
5.44543	1.3	0.611805
5.46637	1.3	0.625901
5.48732	1.3	0.639722
5.50826	1.3	0.653263
5.5292	1.3	0.666517
5.55015	1.3	0.679478
5.57109	1.3	0.692142
5.59203	1.3	0.704502
5.61298	1.3	0.716553
5.63392	1.3	0.72829
5.65487	1.3	0.739707
5.67581	1.3	0.7508
5.69675	1.3	0.761563
5.7177	1.3	0.771993
5.73864	1.3	0.782084
5.75959	1.3	0.791832
5.78053	1.3	0.801232
5.80147	1.3	0.810281
5.82242	1.3	0.818975
5.84336	1.3	0.827309
5.86431	1.3	0.83528
5.88525	1.3	0.842886
5.90619	1.3	0.850121
5.92714	1.3	0.856983
5.94808	1.3	0.86347
5.96903	1.3	0.869578
5.98997	1.3	0.875304
6.01091	1.3	0.880647
6.03186	1.3	0.885603
6.0528	1.3	0.890171
6.07375	1.3	0.894348
6.09469	1.3	0.898133
6.11563	1.3	0.901524
6.13658	1.3	0.90452
6.15752	1.3	0.907119
6.17847	1.3	0.90932
6.19941	1.3	0.911122
6.22035	1.3	0.912524
6.2413	1.3	0.913526
6.26224	1.3	0.914128
6.28319	1.3	0.914328

0	1.5	0.841471
0.020944	1.5	0.841286
0.0418879	1.5	0.840733
0.0628319	1.5	0.839811
0.0837758	1.5	0.83852
0.10472	1.5	0.836861
0.125664	1.5	0.834836
0.146608	1.5	0.832444
0.167552	1.5	0.829687
0.188496	1.5	0.826566
0.20944	1.5	0.823083
0.230383	1.5	0.819238
0.251327	1.5	0.815035
0.272271	1.5	0.810473
0.293215	1.5	0.805557
0.314159	1.5	0.800286
0.335103	1.5	0.794665
0.356047	1.5	0.788696
0.376991	1.5	0.78238
0.397935	1.5	0.775721
0.418879	1.5	0.768722
0.439823	1.5	0.761386
0.460767	1.5	0.753715
0.481711	1.5	0.745715
0.502655	1.5	0.737387
0.523599	1.5	0.728735
0.544543	1.5	0.719764
0.565487	1.5	0.710477
0.586431	1.5	0.700879
0.607375	1.5	0.690973
0.628319	1.5	0.680764
0.649262	1.5	0.670257
0.670206	1.5	0.659455
0.69115	1.5	0.648365
0.712094	1.5	0.636989
0.733038	1.5	0.625335
0.753982	1.5	0.613406
0.774926	1.5	0.601208
0.79587	1.5	0.588746
0.816814	1.5	0.576027
0.837758	1.5	0.563054
0.858702	1.5	0.549834
0.879646	1.5	0.536374
0.90059	1.5	0.522678
0.921534	1.5	0.508753
0.942478	1.5	0.494604
0.963422	1.5	0.480239
0.984366	1.5	0.465663
1.00531	1.5	0.450883
1.02625	1.5	0.435905
1.0472	1.5	0.420735
1.06814	1.5	0.405382
1.08909	1.5	0.38985
1.11003	1.5	0.374148
1.13097	1.5	0.358281
1.15192	1.5	0.342257
1.17286	1.5	0.326083
1.19381	1.5	0.309766
1.21475	1.5	0.293313
1.23569	1.5	0.276732
1.25664	1.5	0.260029
1.27758	1.5	0.243212
1.29852	1.5	0.226288
1.31947	1.5	0.209265
1.34041	1.5	0.192151
1.36136	1.5	0.174952
1.3823	1.5	0.157676
1.40324	1.5	0.140331
1.42419	1.5	0.122925
1.44513	1.5	0.105464
1.46608	1.5	0.0879577
1.48702	1.5	0.0704125
1.50796	1.5	0.0528364
1.52891	1.5	0.0352371
1.54985	1.5	0.0176224
1.5708	1.5	8.82695e-16
1.59174	1.5	0.0176224
1.61268	1.5	0.0352371
1.63363	1.5	0.0528364
1.65457	1.5	0.0704125
1.67552	1.5	0.0879577
1.69646	1.5	0.105464
1.7174	1.5	0.122925
1.73835	1.5	0.140331
1.75929	1.5	0.157676
1.78024	1.5	0.174952
1.80118	1.5	0.192151
1.82212	1.5	0.209265
1.84307	1.5	0.226288
1.86401	1.5	0.243212
1.88496	1.5	0.260029
1.9059	1.5	0.276732
1.92684	1.5	0.293313
1.94779	1.5	0.309766
1.96873	1.5	0.326083
1.98968	1.5	0.342257
2.01062	1.5	0.358281
2.03156	1.5	0.374148
2.05251	1.5	0.38985
2.07345	1.5	0.405382
2.0944	1.5	0.420735
2.11534	1.5	0.435905
2.13628	1.5	0.450883
2.15723	1.5	0.465663
2.17817	1.5	0.480239
2.19911	1.5	0.494604
2.22006	1.5	0.508753
2.241	1.5	0.522678
2.26195	1.5	0.536374
2.28289	1.5	0.549834
2.30383	1.5	0.563054
2.32478	1.5	0.576027
2.34572	1.5	0.588746
2.36667	1.5	0.601208
2.38761	1.5	0.613406
2.40855	1.5	0.625335
2.4295	1.5	0.636989
2.45044	1.5	0.648365
2.47139	1.5	0.659455
2.49233	1.5	0.670257
2.51327	1.5	0.680764
2.53422	1.5	0.690973
2.55516	1.5	0.700879
2.57611	1.5	0.710477
2.59705	1.5	0.719764
2.61799	1.5	0.728735
2.63894	1.5	0.737387
2.65988	1.5	0.745715
2.68083	1.5	0.753715
2.70177	1.5	0.761386
2.72271	1.5	0.768722
2.74366	1.5	0.775721
2.7646	1.5	0.78238
2.78555	1.5	0.788696
2.80649	1.5	0.794665
2.82743	1.5	0.800286
2.84838	1.5	0.805557
2.86932	1.5	0.810473
2.89027	1.5	0.815035
2.91121	1.5	0.819238
2.93215	1.5	0.823083
2.9531	1.5	0.826566
2.97404	1.5	0.829687
2.99498	1.5	0.832444
3.01593	1.5	0.834836
3.03687	1.5	0.836861
3.05782	1.5	0.83852
3.07876	1.5	0.839811
3.0997	1.5	0.840733
3.12065	1.5	0.841286
3.14159	1.5	0.841471
3.16254	1.5	0.841286
3.18348	1.5	0.840733
3.20442	1.5	0.839811
3.22537	1.5	0.83852
3.24631	1.5	0.836861
3.26726	1.5	0.834836
3.2882	1.5	0.832444
3.30914	1.5	0.829687
3.33009	1.5	0.826566
3.35103	1.5	0.823083
3.37198	1.5	0.819238
3.39292	1.5	0.815035
3.41386	1.5	0.810473
3.43481	1.5	0.805557
3.45575	1.5	0.800286
3.4767	1.5	0.794665
3.49764	1.5	0.788696
3.51858	1.5	0.78238
3.53953	1.5	0.775721
3.56047	1.5	0.768722
3.58142	1.5	0.761386
3.60236	1.5	0.753715
3.6233	1.5	0.745715
3.64425	1.5	0.737387
3.66519	1.5	0.728735
3.68614	1.5	0.719764
3.70708	1.5	0.710477
3.72802	1.5	0.700879
3.74897	1.5	0.690973
3.76991	1.5	0.680764
3.79086	1.5	0.670257
3.8118	1.5	0.659455
3.83274	1.5	0.648365
3.85369	1.5	0.636989
3.87463	1.5	0.625335
3.89557	1.5	0.613406
3.91652	1.5	0.601208
3.93746	1.5	0.588746
3.95841	1.5	0.576027
3.97935	1.5	0.563054
4.00029	1.5	0.549834
4.02124	1.5	0.536374
4.04218	1.5	0.522678
4.06313	1.5	0.508753
4.08407	1.5	0.494604
4.10501	1.5	0.480239
4.12596	1.5	0.465663
4.1469	1.5	0.450883
4.16785	1.5	0.435905
4.18879	1.5	0.420735
4.20973	1.5	0.405382
4.23068	1.5	0.38985
4.25162	1.5	0.374148
4.27257	1.5	0.358281
4.29351	1.5	0.342257
4.31445	1.5	0.326083
4.3354	1.5	0.309766
4.35634	1.5	0.293313
4.37729	1.5	0.276732
4.39823	1.5	0.260029
4.41917	1.5	0.243212
4.44012	1.5	0.226288
4.46106	1.5	0.209265
4.48201	1.5	0.192151
4.50295	1.5	0.174952
4.52389	1.5	0.157676
4.54484	1.5	0.140331
4.56578	1.5	0.122925
4.58673	1.5	0.105464
4.60767	1.5	0.0879577
4.62861	1.5	0.0704125
4.64956	1.5	0.0528364
4.6705	1.5	0.0352371
4.69145	1.5	0.0176224
4.71239	1.5	8.37572e-15
4.73333	1.5	0.0176224
4.75428	1.5	0.0352371
4.77522	1.5	0.0528364
4.79616	1.5	0.0704125
4.81711	1.5	0.0879577
4.83805	1.5	0.105464
4.859	1.5	0.122925
4.87994	1.5	0.140331
4.90088	1.5	0.157676
4.92183	1.5	0.174952
4.94277	1.5	0.192151
4.96372	1.5	0.209265
4.98466	1.5	0.226288
5.0056	1.5	0.243212
5.02655	1.5	0.260029
5.04749	1.5	0.276732
5.06844	1.5	0.293313
5.08938	1.5	0.309766
5.11032	1.5	0.326083
5.13127	1.5	0.342257
5.15221	1.5	0.358281
5.17316	1.5	0.374148
5.1941	1.5	0.38985
5.21504	1.5	0.405382
5.23599	1.5	0.420735
5.25693	1.5	0.435905
5.27788	1.5	0.450883
5.29882	1.5	0.465663
5.31976	1.5	0.480239
5.34071	1.5	0.494604
5.36165	1.5	0.508753
5.3826	1.5	0.522678
5.40354	1.5	0.536374
5.42448	1.5	0.549834
5.44543	1.5	0.563054
5.46637	1.5	0.576027
5.48732	1.5	0.588746
5.50826	1.5	0.601208
5.5292	1.5	0.613406
5.55015	1.5	0.625335
5.57109	1.5	0.636989
5.59203	1.5	0.648365
5.61298	1.5	0.659455
5.63392	1.5	0.670257
5.65487	1.5	0.680764
5.67581	1.5	0.690973
5.69675	1.5	0.700879
5.7177	1.5	0.710477
5.73864	1.5	0.719764
5.75959	1.5	0.728735
5.78053	1.5	0.737387
5.80147	1.5	0.745715
5.82242	1.5	0.753715
5.84336	1.5	0.761386
5.86431	1.5	0.768722
5.88525	1.5	0.775721
5.90619	1.5	0.78238
5.92714	1.5	0.788696
5.94808	1.5	0.794665
5.96903	1.5	0.800286
5.98997	1.5	0.805557
6.01091	1.5	0.810473
6.03186	1.5	0.815035
6.0528	1.5	0.819238
6.07375	1.5	0.823083
6.09469	1.5	0.826566
6.11563	1.5	0.829687
6.13658	1.5	0.832444
6.15752	1.5	0.834836
6.17847	1.5	0.836861
6.19941	1.5	0.83852
6.22035	1.5	0.839811
6.2413	1.5	0.840733
6.26224	1.5	0.841286
6.28319	1.5	0.841471

0	1.7	0.772236
0.020944	1.7	0.772067
0.0418879	1.7	0.771559
0.0628319	1.7	0.770712
0.0837758	1.7	0.769528
0.10472	1.7	0.768006
0.125664	1.7	0.766147
0.146608	1.7	0.763952
0.167552	1.7	0.761422
0.188496	1.7	0.758558
0.20944	1.7	0.755361
0.230383	1.7	0.751833
0.251327	1.7	0.747975
0.272271	1.7	0.743789
0.293215	1.7	0.739277
0.314159	1.7	0.73444
0.335103	1.7	0.729281
0.356047	1.7	0.723803
0.376991	1.7	0.718007
0.397935	1.7	0.711896
0.418879	1.7	0.705473
0.439823	1.7	0.69874
0.460767	1.7	0.691701
0.481711	1.7	0.684358
0.502655	1.7	0.676715
0.523599	1.7	0.668776
0.544543	1.7	0.660543
0.565487	1.7	0.65202
0.586431	1.7	0.643212
0.607375	1.7	0.634121
0.628319	1.7	0.624752
0.649262	1.7	0.615109
0.670206	1.7	0.605196
0.69115	1.7	0.595018
0.712094	1.7	0.584579
0.733038	1.7	0.573883
0.753982	1.7	0.562936
0.774926	1.7	0.551741
0.79587	1.7	0.540305
0.816814	1.7	0.528632
0.837758	1.7	0.516727
0.858702	1.7	0.504595
0.879646	1.7	0.492242
0.90059	1.7	0.479673
0.921534	1.7	0.466893
0.942478	1.7	0.453909
0.963422	1.7	0.440726
0.984366	1.7	0.427349
1.00531	1.7	0.413785
1.02625	1.7	0.400039
1.0472	1.7	0.386118
1.06814	1.7	0.372027
1.08909	1.7	0.357774
1.11003	1.7	0.343363
1.13097	1.7	0.328802
1.15192	1.7	0.314097
1.17286	1.7	0.299253
1.19381	1.7	0.284279
1.21475	1.7	0.26918
1.23569	1.7	0.253963
1.25664	1.7	0.238634
1.27758	1.7	0.223201
1.29852	1.7	0.20767
1.31947	1.7	0.192047
1.34041	1.7	0.176341
1.36136	1.7	0.160557
1.3823	1.7	0.144703
1.40324	1.7	0.128785
1.42419	1.7	0.112811
1.44513	1.7	0.0967868
1.46608	1.7	0.0807206
1.48702	1.7	0.064619
1.50796	1.7	0.0484891
1.52891	1.7	0.0323379
1.54985	1.7	0.0161725
1.5708	1.7	8.10068e-16
1.59174	1.7	0.0161725
1.61268	1.7	0.0323379
1.63363	1.7	0.0484891
1.65457	1.7	0.064619
1.67552	1.7	0.0807206
1.69646	1.7	0.0967868
1.7174	1.7	0.112811
1.73835	1.7	0.128785
1.75929	1.7	0.144703
1.78024	1.7	0.160557
1.80118	1.7	0.176341
1.82212	1.7	0.192047
1.84307	1.7	0.20767
1.86401	1.7	0.223201
1.88496	1.7	0.238634
